title,company,description,onsite_remote,location,criteria,posted_date,link,salary_num
Data Analyst,Better Choice Company (BTTR),"Better Choice Company is seeking a Data Analyst to support the Finance function. The position will be responsible for supporting data integrity initiatives, and partnering cross-functionally to assist in financial reporting, business analysis, and data automation projects.Primary Responsibilities● Ownership of company financial and statistical data integrity including assurance of complete and correct data for items and customers in all company systems including NetSuite (ERP), Adaptive (Budgeting software), and Power BI (Business Intelligence).● Work cross-functionally with Sales, Operations, and Finance to ensure complete and accurate data for all aspects of the business.● Validation and reconciliation of data between NetSuite (ERP) and Power BI, including sales, orders, and customers.● Manage large lists of detailed product information (descriptions, prices, weights, bill of materials, and other key product information).● Create properly formatted and accurate upload files for data updates.● Create and analyze reports that will assist all departments in decision-making.QualificationsBS/BA degree in Business, Finance, Economics, or related field experience in lieu of degree accepted. Must be able to build and manage data integrity processes and report on data accuracyAdvanced Microsoft Excel skillsRequired SkillsExperience working with data and Microsoft Excel; working experience with PowerBI, NetSuite, or Adaptive Insights software is a plusExcellent attention to detail, well organizedExcellent communication, presentation, and project management skillsHighly collaborative work style and ability to multi-task and work under pressure with multiple deadlinesWillingness to take on responsibility above stated role and complete more executional work when needed (startup culture)",remote,United States,[{'Employment type': 'Full-time'}],2022-11-17,https://www.linkedin.com/jobs/view/data-analyst-at-better-choice-company-bttr-3364285468?refId=sZjuIE2CFaMinVMiFEjf%2Fw%3D%3D&trackingId=jt8yiTcEDEaSQr%2FDXdtFwA%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,65000.0
Data Analyst,Launch Consulting Group,"DATA ANALYST / DATA DEVELOPERBe a part of our success story. Launch offers talented and motivated people the opportunity to do the best work of their lives in a dynamic and growing company. Through competitive salaries, outstanding benefits, internal advancement opportunities, and recognized community involvement, you will have the chance to create a career you can be proud of. Your new trajectory starts here at Launch.If you love big data and building insightful Power BI dashboards that provide actionable insights to a broad audience, look no further. We are seeking a experienced Data Analyst with Data Developer skills to support our team and client.Responsibilities:Working with business leaders to translate their requirements into your product – Power BI reports with KPIs matching business needs.Translating the business specifications into a finished operational BI report framework and systems that incorporate and handle large volume data sets.Generate summary and specified Power BI dashboards, which represent operational data in a brief and intelligible format, suitable for the target audience, which includes executive leadership department managers and executive board of directors.Establish, support, and distribute data reports and actively determine prospective data and analytical requests to support management requirements.Continually monitor, test, and complete quality data validations.Provide insight from data and offer action-driven recommendations to clients, including executive leaders.Building and maintaining relationships with key stakeholders.Identifying and capitalizing on improvement opportunities.Required Experience/Qualifications:Minimum of 2-4 years of Data Analyst experience with Data Development.Intermediate knowledge of DAX is required for Power BI model Creation. Power Query ‘M’ experience is a plus.Ability to write SQL queries and possibly stored procedures.Ability to create data models with knowledge of star schema.Report design skills – focus on usability, performance, and security.Experience with ingesting data from multiple sources.Must be able to collaborate with different teams.Must be able to compile reports, training documentation, and executive presentations.Compensation and Benefits:Anticipated Wage Range: $85,000.00 – $100,000.00 – Education and experience will be taken into account, and we are happy to discuss your wage expectations.Competitive Benefits (PPO and HSA, Dental, Vision, AD&D, LTD, FSA, Identity Theft, Pet, Legal, 98point6, etc.)401k offered with .25% match per 1% deferred, up to 2% for 8% deferred.Paid Time OffEducation reimbursementWe are Navigators in the Age of Transformation.We use sophisticated technology to transform clients into the digital age, but our top priority is our positive impact on the human experience. We ease anxiety and fear around digital transformation and replace it with opportunity.Qualified applicants, please respond to inquire@launchcg.com with your full name, resume, and a brief description of how your skills match the requirements above. Please refer to job #6854Launch Consulting is an Equal Opportunity and Affirmative Action employer.",remote,United States,"[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology, Analyst, and Consulting'}, {'Industries': 'IT Services and IT Consulting and Software Development'}]",2022-11-07,https://www.linkedin.com/jobs/view/data-analyst-at-launch-consulting-group-3341275864?refId=sZjuIE2CFaMinVMiFEjf%2Fw%3D%3D&trackingId=fWS5S60ck51MfGKKUO8%2F%2Fw%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,85000.0
Data Analyst,Medix™,"Job Title: Data AnalystType: Direct hire, or Contract to HireUS Citizens and GC Holders onlyOne of my Medix's top clients is a quickly growing healthcare company based in the Columbia, MD area. They are searching for a strong Data Analyst to grow with them and help achieve their company goals of providing the absolute best care to the most vulnerable people in America. The specialize in comprehensive care, providing the most focused care in the country.This is a full-time opportunity and 100% remote, but can be local to the Columbia, MD area!Job Description:The data analyst will provide decision-making with actionable insights and help achieve clinical, financial, and operational objectives by providing the best patient care and outcomes. In close collaboration with clinical, pharmacy, and executive leadership, the medical economics data analyst will design, develop reports, and conduct analyses using health care utilization, operational, clinical, and financial data from various health care information sources to gauge and influence member and care model outcomes.The data analyst will examine, interpret, and analyze patient and operational data from the Electronic Health Record (eClinicalWorks), pharmacy point-of-sale systems, population health management systems, and payer data in order to produce reports that address crucial business objectives.Required Qualifications:Bachelor's degree necessary, or similar work experience, in business, computer technology, statistics, mathematics, the health sciences, or a related discipline.Minimum of three to five years' experience in the interpretation, analysis, and reporting of health care data, The use of pharmacy point of sale systems, population health management systems, and/or clinical backgrounds with EHR experience (eClinicalWorks) are preferred. Managed Medicaid and Medicare Advantage health plan experience is a bonus.with Microsoft Power BI, Power Query, or other business intelligence tools for at least one year.It is strongly required that you have 3+ years of experience with the Microsoft BI stack, which includes SSMS, SSRS, SSIS, Power BI, or other visualization tools.Data mining, constructing data models, and using data to drive business outcomes and choices all require experience.Advanced knowledge in SQL, Power Query, Power BI, and Microsoft Excel.Requires technical expertise in querying, data warehouses, relational databases (SQL server), relational databases, and decision support systems.An advantage would be previous knowledge of the 340b, Medicaid, and Medicare Part B/D pharmacy programs.",remote,United States,"[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Contract'}, {'Job function': 'Information Technology'}, {'Industries': 'IT Services and IT Consulting and Hospitals and Health Care'}]",2022-10-28,https://www.linkedin.com/jobs/view/data-analyst-at-medix%E2%84%A2-3328072646?refId=U6WL%2BI2WIke7GdxwVPSPIg%3D%3D&trackingId=1ZcV2UgUzz6t%2B6LwdH17yA%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,80000.0
Data Analyst,Storm2,"Business Intelligence AnalystLending Tech (recently funded)USA - (ET & CT), Remote$120,000-135,000 + bonusLooking to join to a mission-driven FinTech that has raised additional $5m just this month? Our client is a small business loan provider for the underprivileged communities. They are now looking to expand their Data team - reporting to the Director Of Analytics, you will be working closely with the marketing and risk teams utilising internal and external data sources to deliver business insights.Responsibilities:Surface insights using Statistical & Machine Learning techniquesMeasure the business impact using efficiency/conversion metricsMine and analyze large amount of unique internal and external dataA Qualified Candidate has:3+ years experience as a data scientist, data analyst or business data analystM.S. in a Quantitative fieldKnowledge of at least 1 scripting language (R, Python, SQL)Experience with the ETL processesBenefits:Fully remoteMedical, Vision, and Dental insuranceFreedom to travel and work wherever you want",remote,United States,"[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Analyst, Information Technology, and Engineering'}, {'Industries': 'IT Services and IT Consulting, Banking, and Financial Services'}]",2022-11-21,https://www.linkedin.com/jobs/view/data-analyst-at-storm2-3321260918?refId=U6WL%2BI2WIke7GdxwVPSPIg%3D%3D&trackingId=QUAEOO1kz7jaEcVlmYNvTQ%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,120000.0
Data Analyst,Launch Consulting Group,"DATA ANALYST / DATA DEVELOPERBe a part of our success story. Launch offers talented and motivated people the opportunity to do the best work of their lives in a dynamic and growing company. Through competitive salaries, outstanding benefits, internal advancement opportunities, and recognized community involvement, you will have the chance to create a career you can be proud of. Your new trajectory starts here at Launch.If you love big data and building insightful Power BI dashboards that provide actionable insights to a broad audience, look no further. We are seeking a experienced Data Analyst with Data Developer skills to support our team and client.Responsibilities:Working with business leaders to translate their requirements into your product – Power BI reports with KPIs matching business needs.Translating the business specifications into a finished operational BI report framework and systems that incorporate and handle large volume data sets.Generate summary and specified Power BI dashboards, which represent operational data in a brief and intelligible format, suitable for the target audience, which includes executive leadership department managers and executive board of directors.Establish, support, and distribute data reports and actively determine prospective data and analytical requests to support management requirements.Continually monitor, test, and complete quality data validations.Provide insight from data and offer action-driven recommendations to clients, including executive leaders.Building and maintaining relationships with key stakeholders.Identifying and capitalizing on improvement opportunities.Required Experience/Qualifications:Minimum of 2-4 years of Data Analyst experience with Data Development.Intermediate knowledge of DAX is required for Power BI model Creation. Power Query ‘M’ experience is a plus.Ability to write SQL queries and possibly stored procedures.Ability to create data models with knowledge of star schema.Report design skills – focus on usability, performance, and security.Experience with ingesting data from multiple sources.Must be able to collaborate with different teams.Must be able to compile reports, training documentation, and executive presentations.Compensation and Benefits:Anticipated Wage Range: $85,000.00 – $100,000.00 – Education and experience will be taken into account, and we are happy to discuss your wage expectations.Competitive Benefits (PPO and HSA, Dental, Vision, AD&D, LTD, FSA, Identity Theft, Pet, Legal, 98point6, etc.)401k offered with .25% match per 1% deferred, up to 2% for 8% deferred.Paid Time OffEducation reimbursementWe are Navigators in the Age of Transformation.We use sophisticated technology to transform clients into the digital age, but our top priority is our positive impact on the human experience. We ease anxiety and fear around digital transformation and replace it with opportunity.Qualified applicants, please respond to inquire@launchcg.com with your full name, resume, and a brief description of how your skills match the requirements above. Please refer to job #6854Launch Consulting is an Equal Opportunity and Affirmative Action employer.",remote,United States,"[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology, Analyst, and Consulting'}, {'Industries': 'IT Services and IT Consulting and Software Development'}]",2022-11-07,https://www.linkedin.com/jobs/view/data-analyst-at-launch-consulting-group-3341275864?refId=U6WL%2BI2WIke7GdxwVPSPIg%3D%3D&trackingId=hR7BI%2Bo3EbLtID8pRZx7JA%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,85000.0
Data Analyst,Atmosfy,"WHO ARE YOU?Passionate and motivated. Driven, with an entrepreneurial spirit. Resourceful, innovative, forward thinking and committed. Do you love finding new restaurants, bars, nightclubs, and experiences and are excited by building the future of discovery? (we are Atmosfy after all!)At Atmosfy we embrace these qualities, so if this sounds like you then read on friend!WHO ARE WE?We are Atmosfy.And we're the fastest growing platform globally for live video of dining and nightlife - that shows you what's happening in your city in real-time. More than that though - we help support local businesses globally by sharing unique experiences through video. How cool is that? We help people in more than 150 countries and 10,000 cities discover the world's best experiences. But inspiring a global audience through mouth watering videos of maple syrup dripping off chicken and waffles or FOMO inducing nightclubs is hard work. That's why we employ the most creative, passionate people in the industry. Do you love finding new restaurants, bars, nightclubs, and experiences and are excited by building the future of discovery? .We believe that through inspiration we can lead richer lives, while supporting local businesses that need it the most. We are a team that values revolutionary thinking and a bias for action. Come join us and revolutionize how people discover experiences. Our team draws on talented people who have worked at best-in-class companies such as Facebook, Google, and Netflix. We are funded by world-class investors.Check us out on the App Store or Google Play to learn more about our mission to share experiences, inspire others, and support local businesses around the worldTHE ROLEAs a Data Analyst at Atmosfy, you are responsible conducting analysis to support the Product Team. In this role, you will be responsible for developing insights for the product roadmap, leading research and KPI strategies, to generate tangible insights in support of execution of the roadmap. You are a fiercely entrepreneurial thinker with a passion for inspiring quality, innovation and continuous improvement. This is a 100% remote, flexible role. WHAT YOU'LL LEAD:You will be responsible for owning end-to-end dashboard development including requirement gathering.Monitor & maintain existing dashboards in production.Identify opportunities and influence partners to act: Provide insights to the leadership team on impact of strategic initiatives on the key metrics.Drive self-serve and data literacy: democratize data by building and socializing decision tools (dashboards, reports); build key data sets/pipelines to empower operational and exploratory analysis.Define, implement and standardize metrics, reports and dashboards WHAT WE'RE LOOKING FOR?Bachelor's degree in MIS, Business, Finance, or a related field, or equivalent experience1+ years of working experience in data, analytics or other relevant rolesMust be highly proficient in SQL and ExcelAmplitude experience is preferredExperience in requirement gathering & process documentationAbility to work cross functionally in a fast-paced & rapidly changing environmentAbility to tell stories with data, educate effectively, and instill confidence, motivating stakeholders to act on recommendationsAbility to influence business decisions and utilizing data at the leadership levelPERKS & BENEFITSCompletely remote, flexible work scheduleUnlimited Vacation, Paid Sick Days & HolidaysEmployee Covered Medical, Dental, Vision Plan Base PlanDining/Nightlife StipendCompany EventsWe value our differences, and we encourage all to apply. We do not discriminate on the basis of race, religion, color, gender expression or identity, sexual orientation, national origin, citizenship, age, marital status, veteran status, disability status, or any other characteristic protected by law. Atmosfy will consider qualified applicants with criminal histories in a manner consistent with the San Francisco Fair Chance Ordinance. Atmosfy is an equal opportunity employer and participant in the U.S. Federal E-Verify program.",remote,United States,[{'Employment type': 'Full-time'}],2022-10-26,https://www.linkedin.com/jobs/view/data-analyst-at-atmosfy-3325886772?refId=U6WL%2BI2WIke7GdxwVPSPIg%3D%3D&trackingId=K19aODPMElRmtwL8DsttEg%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,60000.0
Data Analyst,EdgeLink,"Data Analyst job openingFully Remote role out of Fort Collins, COPay range between $60-$75/hour for the contract3 Month contract with a high chance to extend or convertOur software platform client is looking for a Data Analyst will turn data into information, information into insight and insight into business decisions. Data analyst responsibilities include conducting full lifecycle analysis to include requirements (user stories), activities, and design. Data analysts will develop analysis and reporting capabilities. They will monitor performance and quality control plans to identify improvements.Requirements5+ years professional experience in Data AnalysisExperience in developing visualizations and reporting using AWS QuicksightExperience with data mining, modeling and analysis using Quicksight.Knowledge of statistics and experience using statistical packages for analyzing datasets (R, Python, SQL),This client is not able to work with candidates that require sponsorship.Interested? Apply today!Keywords: Amazon Quicksight, AWS Glue, Python, SQL, R, Data modeling, Data visualization, Data mining, Data analytics, business intelligence, BI",remote,United States,"[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Contract'}, {'Job function': 'Information Technology'}, {'Industries': 'IT Services and IT Consulting and Software Development'}]",2022-10-25,https://www.linkedin.com/jobs/view/data-analyst-at-edgelink-3325848323?refId=U6WL%2BI2WIke7GdxwVPSPIg%3D%3D&trackingId=jZbgUYBYje48R6JyWWJUYQ%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card,125000.0
Data Analyst,Distinct North America,"If you’re tired of the same old business culture, and want to join a growing media agency where there is huge opportunity for growth and progression, this is the role for you.Speaking with a member of the team, they said that “These are some of the most fun, agile minds I’ve worked with. There’s an entrepreneurial spirit here that pervades everything.”Working fully remote for a media agency based out of NYC, as an Analyst, you will be joining the Media Analytics & Customer Success team and will be responsible for supporting every stage of client campaigns from data driven planning to in-market testing and media measurement. The Customer Success team is the client facing arm of the Information Solutions group which also houses the Data Science and Data Operations teams.The ideal candidate will be passionate about tackling marketing challenges and looking for the insights that drive understanding and strategic direction. The team works with Tableau and Datorama for data visualization and supports several in-house products built on ACR data.You will work closely with the VP of Media Analytics to support a portfolio of clients from various verticals who are investing in any combination search, social, digital video, programmatic display, linear TV, and OTT TV.About you2+ years in marketing analytics with a focus on digital analytics, Television, and/or Online Video. Proven track record of directly supporting clients with measurement & testing guidanceExperience at an agency is strongly preferred however client or consultancy experience will also be considered.The ability to translate results into clear, concise presentations, written reports, and data visualizations.Technical Skills:- Highly skilled with Tableau or other BI tools- Highly skilled in accessing data from relational databases (SQL)- Experience with Google Analytics and Adobe Analytics is preferred- Basic statistical knowledge including experience with regression modelling and significance testingReady to take your career in Data Analytics to the next level? Apply now for immediate consideration with interviews as early as next week! If you don’t have an up to date Resume, find me on LinkedIn – Ellie Butler @ Distinct North America.",remote,"New York, United States","[{'Seniority level': 'Associate'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology and Analyst'}, {'Industries': 'Advertising Services and Online Audio and Video Media'}]",2022-10-25,https://www.linkedin.com/jobs/view/data-analyst-at-distinct-north-america-3329826139?refId=U6WL%2BI2WIke7GdxwVPSPIg%3D%3D&trackingId=gGivhRM7yzZ%2FbScC95CbdQ%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,70000.0
Analyst - Data Visualization,Trusted Talent,"Analyst, Data VisualizationWe are currently seeking an Analyst, Data Visualization to join our team.In this role, you will support our Data Visualization product, assisting in developing, implementing, and delivering our capabilities in this area.● You’ll collaborate with our diverse clients, from Market Research Agencies to corporate clients. You’ll collaborate with our Project Management, Survey Programming, and Data Processing experts to lead the design, setup, and production of data deliverables, including curated interactive data tables in our online portal, custom dashboards, and charting deliverables.● You’ll provide training and day-to-day support to clients using our data analysis &amp;visualization platform.The ideal candidate is a true team player familiar with the full market research process and with experience in survey data investigation, analysis, and visualization. In addition, the candidate will have experience working with raw data and at least some familiarity with survey programming and data collection standards, as well as being comfortable communicating with clients via email, over the phone, or attending in-person meetings.For the past few years, the client has seen transformative growth and is building the teamto continue to foster mutually successful client relationships and further grow our business andour team.Senior Analyst, Data Visualization:● Understands clients’ business questions and research-related needs and proactively suggests approaches and data solutions that empower the client to derive and deliver actionable insights to their stakeholders● Demonstrates a strong ability to work with raw survey data formats and visualization tools● Ensures that client objectives are met throughout the process● Has a proven track record of delivering high-quality results on time● Is a fast learner who takes the initiative and is driven to learn new things, test new techniques, and experiment● Is a strong team player and able to manage multiple ongoing projects in a fast-paced work environment● Contributes to the development of new and optimization of current, Prodege products, services, and operationsAbout You:● 4+ years of quantitative market research experience in the area of survey data analysis● Proficient with Excel and/or Google Sheets and PowerPoint and/or Google Slides● Experience with survey research and data visualization tools● Enjoys working in a dispersed team environment● Excellent verbal and written communication skills in one on one and in group settings● Organized and detail-oriented, committed to providing the highest quality service anddeliverables to our clients● Strong critical-thinking abilities● Bachelor’s degree or equivalentIt’s a plus if you have:● Experience using data analysis tools such as SPSS and/or R● Experience using data visualization tools such as Crunch.io, Dapresy, Displayr● Familiarity with Survey Programming and Reporting platforms such as Decipher, Confirmit, Qualtrics, etc.What we offer:● An inclusive and collaborative company culture - we work in an open environmentwhile working together to get things done, and adapt to the changing needs as they come.● Market competitive total compensation package.● Volunteer time off and charitable donation matching.● Strong support for career growth, including mentorship programs, leadership training,and access to conferences, and employee resource groups.● Great benefits package including health/vision/dental, Personal Spending Account, unlimited PTO, flexible schedule, 401K matching, travel reimbursement, and more.",remote,United States,"[{'Seniority level': 'Associate'}, {'Employment type': 'Contract'}, {'Job function': 'Project Management, Analyst, and Research'}, {'Industries': 'Market Research'}]",2022-10-26,https://www.linkedin.com/jobs/view/analyst-data-visualization-at-trusted-talent-3326570585?refId=U6WL%2BI2WIke7GdxwVPSPIg%3D%3D&trackingId=JM979GhEqmm%2FFmghXQc2eg%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,80000.0
Data Analyst,Launch Consulting Group,"DATA ANALYST / DATA DEVELOPERBe a part of our success story. Launch offers talented and motivated people the opportunity to do the best work of their lives in a dynamic and growing company. Through competitive salaries, outstanding benefits, internal advancement opportunities, and recognized community involvement, you will have the chance to create a career you can be proud of. Your new trajectory starts here at Launch.If you love big data and building insightful Power BI dashboards that provide actionable insights to a broad audience, look no further. We are seeking a experienced Data Analyst with Data Developer skills to support our team and client.Responsibilities:Working with business leaders to translate their requirements into your product – Power BI reports with KPIs matching business needs.Translating the business specifications into a finished operational BI report framework and systems that incorporate and handle large volume data sets.Generate summary and specified Power BI dashboards, which represent operational data in a brief and intelligible format, suitable for the target audience, which includes executive leadership department managers and executive board of directors.Establish, support, and distribute data reports and actively determine prospective data and analytical requests to support management requirements.Continually monitor, test, and complete quality data validations.Provide insight from data and offer action-driven recommendations to clients, including executive leaders.Building and maintaining relationships with key stakeholders.Identifying and capitalizing on improvement opportunities.Required Experience/Qualifications:Minimum of 2-4 years of Data Analyst experience with Data Development.Intermediate knowledge of DAX is required for Power BI model Creation. Power Query ‘M’ experience is a plus.Ability to write SQL queries and possibly stored procedures.Ability to create data models with knowledge of star schema.Report design skills – focus on usability, performance, and security.Experience with ingesting data from multiple sources.Must be able to collaborate with different teams.Must be able to compile reports, training documentation, and executive presentations.Compensation and Benefits:Anticipated Wage Range: $85,000.00 – $100,000.00 – Education and experience will be taken into account, and we are happy to discuss your wage expectations.Competitive Benefits (PPO and HSA, Dental, Vision, AD&D, LTD, FSA, Identity Theft, Pet, Legal, 98point6, etc.)401k offered with .25% match per 1% deferred, up to 2% for 8% deferred.Paid Time OffEducation reimbursementWe are Navigators in the Age of Transformation.We use sophisticated technology to transform clients into the digital age, but our top priority is our positive impact on the human experience. We ease anxiety and fear around digital transformation and replace it with opportunity.Qualified applicants, please respond to inquire@launchcg.com with your full name, resume, and a brief description of how your skills match the requirements above. Please refer to job #6854Launch Consulting is an Equal Opportunity and Affirmative Action employer.",remote,United States,"[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology, Analyst, and Consulting'}, {'Industries': 'IT Services and IT Consulting and Software Development'}]",2022-11-07,https://www.linkedin.com/jobs/view/data-analyst-at-launch-consulting-group-3341275864?refId=LqCK7b4aCEwATLfHefOTwg%3D%3D&trackingId=xTzcrbXrNW6JpYaQUtRxKg%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,85000.0
Data Analyst (SQL),iTalent Digital,"Job descriptioniTalent Digital, a woman owned management consulting firm, is hiring a Business Operations Data Analyst within our technology practice group. This engagement is 100% REMOTE but candidates must be based in Austin, Texas.Responsibilities:Establish regular reporting cadence for key stakeholders to provide both Business Planning and Operations and Sales Leadership with segmentation governance visibilityDevelop reporting on cross tier advertiser movement and changes in service modelsPerform audits of gaps in reporting needs across the team and develop process for AdHoc reports or report updatesDevelop SQL queries to extract, transform, load data to enable BI reportsDevelop advanced Tableau dashboards & visualizationsEstablish methodologies for reporting efficiencies by categorizing and organizing reporting requestsDistill reports into meaningful business insights for the teamRequired qualifications and skills2+ years with data analysis experienceSQL skills and Tableau Dashboard experienceBusiness Operations experience-this is not a highly technical role!Proficient in intermediate Excel (e.g. pivot tables, Vlookups)Preferred qualifications and skillsSocial Media Data Analytics experienceExperience with Tech clients ,Social Media/Digital Marketing/AdvertisingData Science, Statistical Analysis, Technical background high advantagePython, Statistical Analysis is an advantageEducationBA/BSCompany descriptionCompany descriptionOur Client: Leader in the online social media and social networking space. Their platforms are being used by over 2 billion people today to stay connected, discover, share and express what matters to them.About iTalent Digital: A woman- and minority-owned digital consulting company, we celebrate individuals and diversity, cultivating a culture where our people can excel and lead balanced lives.What you get:Excellent benefits such as medical, dental, vision, life insurance, and 401K + matching.Paid vacation and paid sick timeLog onto www.iTalentDigital.com to learn more about what working at iTalent can mean for you.",remote,"Austin, TX","[{'Seniority level': 'Associate'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'IT Services and IT Consulting'}]",2022-11-07,https://www.linkedin.com/jobs/view/data-analyst-sql-at-italent-digital-3341274123?refId=LqCK7b4aCEwATLfHefOTwg%3D%3D&trackingId=QvIjeAgD3RTri8R81E4mEA%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,60000.0
Data Analyst,Better Choice Company (BTTR),"Better Choice Company is seeking a Data Analyst to support the Finance function. The position will be responsible for supporting data integrity initiatives, and partnering cross-functionally to assist in financial reporting, business analysis, and data automation projects.Primary Responsibilities● Ownership of company financial and statistical data integrity including assurance of complete and correct data for items and customers in all company systems including NetSuite (ERP), Adaptive (Budgeting software), and Power BI (Business Intelligence).● Work cross-functionally with Sales, Operations, and Finance to ensure complete and accurate data for all aspects of the business.● Validation and reconciliation of data between NetSuite (ERP) and Power BI, including sales, orders, and customers.● Manage large lists of detailed product information (descriptions, prices, weights, bill of materials, and other key product information).● Create properly formatted and accurate upload files for data updates.● Create and analyze reports that will assist all departments in decision-making.QualificationsBS/BA degree in Business, Finance, Economics, or related field experience in lieu of degree accepted. Must be able to build and manage data integrity processes and report on data accuracyAdvanced Microsoft Excel skillsRequired SkillsExperience working with data and Microsoft Excel; working experience with PowerBI, NetSuite, or Adaptive Insights software is a plusExcellent attention to detail, well organizedExcellent communication, presentation, and project management skillsHighly collaborative work style and ability to multi-task and work under pressure with multiple deadlinesWillingness to take on responsibility above stated role and complete more executional work when needed (startup culture)",remote,United States,[{'Employment type': 'Full-time'}],2022-11-17,https://www.linkedin.com/jobs/view/data-analyst-at-better-choice-company-bttr-3364285468?refId=LqCK7b4aCEwATLfHefOTwg%3D%3D&trackingId=zSKlEOBaFVcT0os%2Fii1dyg%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,65000.0
Data Analyst,Analytic Recruiting Inc.,"Thriving marketing and revenue optimization firm is seeking an Data Analyst (internal tile is account manager) to manage clients and perform analysis on marketing and campaign data. Starting salary is 70K with no room for negotiation.Keywords: Excel, Nest, Analysis, CampaignRemote role that can be filled in ONLY the following states:DelawareTennesseeSouth CarolinaTexasNew JerseyMinnesotaMassachusettsRhode IslandMichiganGeorgiaWisconsinIowaResponsibilitiesDrive client growth through data processing, data analysis, making recommendations, proposing strategy, and implementing tacticsLeverage data from paid media platforms, vendors, internal and external systems to understand the performance of our clients' funnelResponsible for business analytics work through all phases, including data quality, data analysis, data visualization, and presentation of results and deliverablesBuild tools in Excel to automate workRequirementsQuant degree2+ years work experience in analytical role1 year of remote work experienceMust be skilled in analyzing and communicating data2+ years of Excel experience including the ability to nestMust be highly proficient in data analytics",remote,United States,"[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Analyst and Marketing'}, {'Industries': 'Advertising Services'}]",2022-11-17,https://www.linkedin.com/jobs/view/data-analyst-at-analytic-recruiting-inc-3364572599?refId=LqCK7b4aCEwATLfHefOTwg%3D%3D&trackingId=pSRJ5JGCIEVeddMRKc1MsA%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,70000.0
Data Analyst,Medix™,"Job Title: Data AnalystType: Direct hire, or Contract to HireUS Citizens and GC Holders onlyOne of my Medix's top clients is a quickly growing healthcare company based in the Columbia, MD area. They are searching for a strong Data Analyst to grow with them and help achieve their company goals of providing the absolute best care to the most vulnerable people in America. The specialize in comprehensive care, providing the most focused care in the country.This is a full-time opportunity and 100% remote, but can be local to the Columbia, MD area!Job Description:The data analyst will provide decision-making with actionable insights and help achieve clinical, financial, and operational objectives by providing the best patient care and outcomes. In close collaboration with clinical, pharmacy, and executive leadership, the medical economics data analyst will design, develop reports, and conduct analyses using health care utilization, operational, clinical, and financial data from various health care information sources to gauge and influence member and care model outcomes.The data analyst will examine, interpret, and analyze patient and operational data from the Electronic Health Record (eClinicalWorks), pharmacy point-of-sale systems, population health management systems, and payer data in order to produce reports that address crucial business objectives.Required Qualifications:Bachelor's degree necessary, or similar work experience, in business, computer technology, statistics, mathematics, the health sciences, or a related discipline.Minimum of three to five years' experience in the interpretation, analysis, and reporting of health care data, The use of pharmacy point of sale systems, population health management systems, and/or clinical backgrounds with EHR experience (eClinicalWorks) are preferred. Managed Medicaid and Medicare Advantage health plan experience is a bonus.with Microsoft Power BI, Power Query, or other business intelligence tools for at least one year.It is strongly required that you have 3+ years of experience with the Microsoft BI stack, which includes SSMS, SSRS, SSIS, Power BI, or other visualization tools.Data mining, constructing data models, and using data to drive business outcomes and choices all require experience.Advanced knowledge in SQL, Power Query, Power BI, and Microsoft Excel.Requires technical expertise in querying, data warehouses, relational databases (SQL server), relational databases, and decision support systems.An advantage would be previous knowledge of the 340b, Medicaid, and Medicare Part B/D pharmacy programs.",remote,United States,"[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Contract'}, {'Job function': 'Information Technology'}, {'Industries': 'IT Services and IT Consulting and Hospitals and Health Care'}]",2022-10-28,https://www.linkedin.com/jobs/view/data-analyst-at-medix%E2%84%A2-3328072646?refId=nVirsgCDb7wm5PvoLJy0og%3D%3D&trackingId=wLYR3rsnMCPwwGpkMm48Bg%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,80000.0
